Unnamed: 0,Match_id,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Players_1,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Players_2,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Players_3,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Players_4,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Players_5,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Players_6,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Players_7,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Players_8,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Players_9,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Players_10,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Players_11,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Players_12,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Players_13,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Players_14,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Players_15,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Players_16,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Players_17,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Players_18,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Players_19,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Players_20,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Players_21,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Players_22,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22
530,257770,Pakistan,West Indies,male,West Indies in Pakistan ODI Series,field,,7.0,CH Gayle,41.0,33.0,6,32,2,BC Lara,0.0,1.0,-,-,-,LMP Simmons,70.0,127.0,-,-,-,MN Samuels,13,20,1,9,0,D Ganga,20,41,-,-,-,RS Morton,7,17,-,-,-,DR Smith,23,30,6,44,0,D Ramdin,10,6,-,-,-,IDR Bradshaw,0,1,6.4,29,0,JE Taylor,-,-,7,26,0,CD Collymore,-,-,7,21,1,Mohammad Hafeez,31,41,3,13,0,Imran Farhat,58,65,-,-,-,Kamran Akmal,23,19,-,-,-,Mohammad Yousuf,28,38,-,-,-,Shoaib Malik,21,27,5,19,0,Umar Gul,-,-,8,44,1,Naved-ul-Hasan,-,-,8.3,32,3,Iftikhar Anjum,-,-,7,21,1,Abdul Razzaq,-,-,5,22,0,Abdur Rehman,-,-,10,33,2,-,-,-,-,-,-
531,257771,Pakistan,West Indies,male,West Indies in Pakistan ODI Series,bat,,7.0,Imran Farhat,13.0,34.0,-,-,-,Shahid Afridi,1.0,6.0,2,13,0,Yasir Hameed,71.0,115.0,-,-,-,Mohammad Hafeez,1,7,5,12,0,Shoaib Malik,0,12,3,14,0,Faisal Iqbal,30,47,-,-,-,Abdul Razzaq,33,46,6,46,0,Kamran Akmal,11,10,-,-,-,Naved-ul-Hasan,18,13,6,12,2,Mohammad Sami,2,3,7,29,1,Iftikhar Anjum,7,5,5.5,56,0,CH Gayle,9,14,-,-,-,S Chanderpaul,60,78,-,-,-,LMP Simmons,0,1,1,7,0,MN Samuels,100,94,8.5,45,1,BC Lara,13,17,-,-,-,IDR Bradshaw,-,-,10,39,2,DBL Powell,-,-,10,29,3,DR Smith,-,-,10,26,2,D Mohammed,-,-,10,41,2,-,-,-,-,-,-,-,-,-,-,-,-
532,257772,Pakistan,West Indies,male,West Indies in Pakistan ODI Series,field,,7.0,CH Gayle,7.0,10.0,8,41,1,S Chanderpaul,101.0,136.0,-,-,-,LMP Simmons,21.0,35.0,-,-,-,MN Samuels,22,37,3,16,0,BC Lara,44,50,-,-,-,D Ramdin,3,5,-,-,-,RS Morton,14,15,-,-,-,DR Smith,1,3,6,30,0,D Mohammed,-,-,9.5,51,1,DBL Powell,-,-,10,48,0,CD Collymore,-,-,10,44,1,Mohammad Hafeez,92,107,4,21,0,Kamran Akmal,56,59,-,-,-,Yasir Hameed,41,68,-,-,-,Shoaib Malik,34,36,-,-,-,Abdul Razzaq,7,9,6,32,0,Umar Gul,-,-,10,45,0,Naved-ul-Hasan,-,-,10,39,4,Mohammad Sami,-,-,10,37,1,Abdur Rehman,-,-,10,39,2,-,-,-,-,-,-,-,-,-,-,-,-
533,258465,England,West Indies,male,NatWest Series,field,79.0,,AN Cook,29.0,46.0,-,-,-,MJ Prior,34.0,65.0,-,-,-,IR Bell,56.0,73.0,-,-,-,KP Pietersen,33,47,-,-,-,OA Shah,42,35,-,-,-,PD Collingwood,5,7,0.5,2,1,AD Mascarenhas,2,7,4,18,0,LE Plunkett,4,5,10,35,3,SCJ Broad,0,2,9,19,3,MS Panesar,1,5,8,29,1,JM Anderson,0,1,8,22,2,CH Gayle,6,14,-,-,-,DS Smith,4,6,-,-,-,RS Morton,0,7,-,-,-,MN Samuels,0,1,5,18,1,S Chanderpaul,53,98,-,-,-,DJ Bravo,29,31,5.5,28,2,D Ramdin,0,2,-,-,-,DR Smith,6,14,10,40,1,DBL Powell,1,8,10,46,0,R Rampaul,24,42,9,33,1,FH Edwards,2,10,10,41,5
534,258466,England,West Indies,male,NatWest Series,field,61.0,,CH Gayle,36.0,38.0,-,-,-,DS Smith,17.0,21.0,-,-,-,S Chanderpaul,116.0,122.0,-,-,-,MN Samuels,77,103,-,-,-,DR Smith,7,5,9,53,0,RS Morton,3,5,-,-,-,D Ramdin,2,3,-,-,-,R Rampaul,-,-,10,38,4,DBL Powell,-,-,10,42,2,FH Edwards,-,-,10,33,3,DJ Bravo,-,-,7,24,1,AN Cook,19,23,-,-,-,MJ Prior,52,71,-,-,-,IR Bell,2,5,-,-,-,KP Pietersen,9,11,-,-,-,OA Shah,45,62,-,-,-,PD Collingwood,1,4,5,30,0,MH Yardy,19,40,6,27,0,AD Mascarenhas,3,11,10,31,0,SCJ Broad,22,19,10,47,2,RJ Sidebottom,15,7,9,49,2,JM Anderson,3,17,10,74,1
535,258471,England,India,male,NatWest Series,field,104.0,,AN Cook,102.0,124.0,-,-,-,MJ Prior,19.0,30.0,-,-,-,IR Bell,126.0,117.0,-,-,-,KP Pietersen,33,25,-,-,-,SCJ Broad,-,-,8,26,1,JM Anderson,-,-,10,21,4,A Flintoff,-,-,7,7,1,AD Mascarenhas,-,-,10,27,1,MS Panesar,-,-,10,47,3,PD Collingwood,-,-,5,36,0,-,-,-,-,-,-,SC Ganguly,2,6,4,21,0,SR Tendulkar,17,32,4,27,0,G Gambhir,3,14,-,-,-,R Dravid,46,67,-,-,-,Yuvraj Singh,0,4,5,29,0,MS Dhoni,19,57,-,-,-,KD Karthik,44,44,-,-,-,AB Agarkar,11,29,10,65,0,PP Chawla,2,10,7,42,0,Z Khan,20,27,10,48,1,RP Singh,0,4,10,48,1
536,258472,England,India,male,NatWest Series,bat,9.0,,SC Ganguly,39.0,49.0,3,17,0,SR Tendulkar,99.0,107.0,-,-,-,Yuvraj Singh,49.0,52.0,-,-,-,R Dravid,92,62,-,-,-,MS Dhoni,21,17,-,-,-,KD Karthik,1,2,-,-,-,AB Agarkar,1,3,9,63,0,RR Powar,1,2,10,42,1,PP Chawla,1,1,10,59,3,RP Singh,-,-,10,52,1,MM Patel,-,-,8,59,3,AN Cook,36,40,-,-,-,MJ Prior,33,26,-,-,-,IR Bell,64,93,-,-,-,KP Pietersen,25,24,-,-,-,PD Collingwood,27,25,4,24,0,A Flintoff,9,7,10,52,5,RS Bopara,17,20,4,27,0,AD Mascarenhas,52,37,4,30,0,SCJ Broad,29,23,9,51,1,CT Tremlett,0,1,9,68,0,JM Anderson,-,-,10,52,1
537,258473,England,India,male,NatWest Series,field,42.0,,AN Cook,40.0,51.0,-,-,-,MJ Prior,34.0,39.0,-,-,-,IR Bell,79.0,88.0,-,-,-,KP Pietersen,9,22,-,-,-,PD Collingwood,44,52,10,44,2,OA Shah,19,15,-,-,-,RS Bopara,10,9,2,12,0,SCJ Broad,10,11,9,33,1,CT Tremlett,19,8,8,54,2,JM Anderson,-,-,9.1,32,3,MS Panesar,-,-,10,49,2,SC Ganguly,72,102,-,-,-,SR Tendulkar,8,18,-,-,-,KD Karthik,0,2,-,-,-,R Dravid,56,58,-,-,-,Yuvraj Singh,45,38,7,39,1,MS Dhoni,13,20,-,-,-,RR Powar,5,12,10,42,2,PP Chawla,1,2,9,50,1,Z Khan,11,12,10,48,0,RP Singh,12,16,9,52,3,MM Patel,1,2,5,33,1
538,258474,England,India,male,NatWest Series,bat,,3.0,SC Ganguly,9.0,12.0,-,-,-,SR Tendulkar,55.0,85.0,1,4,0,KD Karthik,4.0,21.0,-,-,-,R Dravid,1,8,-,-,-,Yuvraj Singh,71,103,2,8,0,MS Dhoni,13,18,-,-,-,AB Agarkar,6,5,10,56,4,RR Powar,7,11,10,25,2,PP Chawla,13,11,10,35,0,Z Khan,20,19,9,45,1,RP Singh,0,1,6,21,0,AN Cook,0,5,-,-,-,IR Bell,24,20,-,-,-,MJ Prior,4,5,-,-,-,KP Pietersen,18,21,1,6,1,PD Collingwood,47,54,9,43,0,A Flintoff,5,7,10,26,1,OA Shah,8,20,-,-,-,RS Bopara,43,82,-,-,-,SCJ Broad,45,72,10,49,4,JM Anderson,-,-,9.5,36,3,MS Panesar,-,-,10,39,1
539,258475,England,India,male,NatWest Series,field,38.0,,SC Ganguly,59.0,77.0,7,26,2,SR Tendulkar,71.0,59.0,5,35,0,G Gambhir,51.0,66.0,-,-,-,Yuvraj Singh,72,57,-,-,-,MS Dhoni,24,17,-,-,-,R Dravid,24,16,-,-,-,KD Karthik,2,3,-,-,-,Z Khan,4,2,8,38,1,AB Agarkar,-,-,7,56,2,PP Chawla,-,-,5,31,1,RR Powar,-,-,7,44,2,AN Cook,4,11,-,-,-,MJ Prior,46,42,-,-,-,IR Bell,44,35,-,-,-,KP Pietersen,0,3,1,6,0,PD Collingwood,91,70,10,46,1,OA Shah,15,36,-,-,-,RS Bopara,11,16,2,7,0,SCJ Broad,1,3,10,82,2,J Lewis,17,14,10,58,1,JM Anderson,1,1,10,58,1,MS Panesar,-,-,8,50,1
540,258476,England,India,male,NatWest Series,bat,,2.0,AN Cook,0.0,2.0,-,-,-,IR Bell,49.0,58.0,-,-,-,MJ Prior,6.0,5.0,-,-,-,KP Pietersen,53,80,-,-,-,PD Collingwood,1,2,8,54,0,OA Shah,107,95,4,17,1,LJ Wright,50,39,-,-,-,AD Mascarenhas,36,14,10,49,2,SCJ Broad,-,-,9.4,46,3,JM Anderson,-,-,8,78,1,MS Panesar,-,-,10,55,1,SC Ganguly,53,59,7,42,1,SR Tendulkar,94,80,1,12,0,G Gambhir,47,56,-,-,-,Yuvraj Singh,18,24,5,55,1,R Dravid,4,5,-,-,-,MS Dhoni,35,37,-,-,-,RV Uthappa,47,32,-,-,-,AB Agarkar,1,1,8,63,1,Z Khan,0,0,10,42,2,RR Powar,-,-,9,44,0,PP Chawla,-,-,10,44,1
541,258477,England,India,male,NatWest Series,bat,,7.0,SC Ganguly,15.0,22.0,4,13,1,SR Tendulkar,30.0,45.0,-,-,-,G Gambhir,12.0,20.0,-,-,-,R Dravid,0,3,-,-,-,Yuvraj Singh,28,47,2,11,0,RV Uthappa,22,27,-,-,-,MS Dhoni,50,72,-,-,-,RR Powar,10,18,5.2,32,0,PP Chawla,0,6,9,44,0,Z Khan,7,15,9,39,0,RP Singh,1,6,7,32,2,MJ Prior,0,6,-,-,-,LJ Wright,0,2,2,11,0,IR Bell,36,40,-,-,-,KP Pietersen,71,96,-,-,-,PD Collingwood,64,72,-,-,-,JM Anderson,-,-,9,28,2,SCJ Broad,-,-,10,44,0,A Flintoff,-,-,8.3,41,3,AD Mascarenhas,-,-,10,23,3,MS Panesar,-,-,8,28,2,-,-,-,-,-,-
546,259793,South Africa,Zimbabwe,male,Zimbabwe in South Africa ODI Series,bat,,6.0,V Sibanda,0.0,9.0,-,-,-,TV Mufambisi,21.0,25.0,-,-,-,CJ Chibhabha,38.0,99.0,0.4,8,0,H Masakadza,5,13,-,-,-,BRM Taylor,5,12,-,-,-,S Matsikenyeri,14,18,-,-,-,E Chigumbura,30,62,-,-,-,HP Rinke,3,8,6,35,2,P Utseya,24,31,9,33,0,AJ Ireland,1,14,7,39,2,EC Rainsford,1,4,5,37,0,LE Bosman,38,26,-,-,-,HH Dippenaar,9,15,-,-,-,AN Petersen,20,16,-,-,-,JH Kallis,26,40,6,21,2,JP Duminy,31,39,-,-,-,JM Kemp,28,28,5,16,0,SM Pollock,-,-,10,28,1,M Ntini,-,-,10,33,2,AJ Hall,-,-,8.4,19,3,RJ Peterson,-,-,10,25,2,-,-,-,-,-,-
547,264068,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,,6.0,S Matsikenyeri,25.0,41.0,-,-,-,BRM Taylor,1.0,2.0,-,-,-,CJ Chibhabha,31.0,54.0,-,-,-,H Masakadza,41,72,-,-,-,SC Williams,61,69,4,24,1,E Chigumbura,10,15,5,30,1,KM Dabengwa,19,18,8.4,37,1,GB Brent,4,10,4,21,0,P Utseya,4,11,10,38,1,EC Rainsford,-,-,6,29,0,NB Mahwire,-,-,5,25,0,Shahriar Nafees,67,65,-,-,-,Mehrab Hossain jnr,54,111,-,-,-,Aftab Ahmed,12,16,-,-,-,Shakib Al Hasan,36,28,10,43,2,Habibul Bashar,31,27,-,-,-,Mohammad Ashraful,4,9,-,-,-,Mashrafe Mortaza,-,-,10,37,2,Shahadat Hossain,-,-,10,45,1,Abdur Razzak,-,-,10,37,0,Mohammad Rafique,-,-,10,34,2,-,-,-,-,-,-
548,264069,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,26.0,,Shahriar Nafees,35.0,31.0,-,-,-,Mehrab Hossain jnr,38.0,76.0,-,-,-,Aftab Ahmed,16.0,18.0,-,-,-,Shakib Al Hasan,26,42,10,40,0,Habibul Bashar,3,13,-,-,-,Mohammad Ashraful,36,48,-,-,-,Khaled Mashud,11,28,-,-,-,Mohammad Rafique,3,6,10,42,0,Mashrafe Mortaza,23,19,9,31,3,Abdur Razzak,5,5,10,30,5,Shahadat Hossain,5,4,10,34,2,S Matsikenyeri,24,34,-,-,-,BRM Taylor,1,8,-,-,-,CJ Chibhabha,10,17,-,-,-,H Masakadza,2,12,-,-,-,SC Williams,68,108,10,35,0,E Chigumbura,31,66,1,4,1,KM Dabengwa,31,32,3,16,3,GB Brent,7,8,10,42,1,P Utseya,1,2,10,21,1,CB Mpofu,1,2,9.2,38,4,EC Rainsford,1,3,6,45,0
549,264070,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,,8.0,TMK Mawoyo,14.0,26.0,-,-,-,CJ Chibhabha,4.0,8.0,-,-,-,H Masakadza,13.0,29.0,-,-,-,BRM Taylor,4,28,-,-,-,SC Williams,0,1,4,19,0,E Chigumbura,32,47,3,22,0,KM Dabengwa,32,68,1,11,0,ML Nkala,0,7,3,11,0,GB Brent,5,7,8,23,2,P Utseya,21,40,7.2,28,0,CB Mpofu,0,20,6,22,0,Shahriar Nafees,34,39,-,-,-,Mehrab Hossain jnr,13,22,2,6,0,Aftab Ahmed,58,68,-,-,-,Shakib Al Hasan,31,65,10,29,2,Mashrafe Mortaza,-,-,6.2,14,3,Shahadat Hossain,-,-,10,23,2,Abdur Razzak,-,-,9,26,2,Mohammad Rafique,-,-,10,27,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
550,264071,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,,3.0,TMK Mawoyo,10.0,27.0,-,-,-,S Matsikenyeri,75.0,113.0,-,-,-,CJ Chibhabha,27.0,44.0,1,7,0,E Chigumbura,27,40,5,24,0,SC Williams,14,19,4,15,0,ML Nkala,14,18,-,-,-,KM Dabengwa,13,23,1,6,0,GB Brent,3,11,10,16,4,P Utseya,2,4,10,27,1,CB Mpofu,-,-,8,33,1,AJ Ireland,-,-,10,36,1,Shahriar Nafees,33,41,-,-,-,Mehrab Hossain jnr,45,96,7,29,2,Aftab Ahmed,4,2,-,-,-,Mohammad Ashraful,14,40,-,-,-,Habibul Bashar,32,58,-,-,-,Shakib Al Hasan,13,18,7,28,1,Mashrafe Mortaza,0,6,10,35,3,Farhad Reza,5,11,6,28,0,Mushfiqur Rahim,18,19,-,-,-,Syed Rasel,-,-,10,39,1,Abdur Razzak,-,-,10,26,1
554,267708,India,West Indies,male,West Indies in India ODI Series,field,,3.0,RV Uthappa,70.0,39.0,-,-,-,G Gambhir,0.0,6.0,-,-,-,SK Raina,23.0,33.0,-,-,-,SR Tendulkar,60,66,5,32,0,R Dravid,57,66,-,-,-,Yuvraj Singh,10,21,-,-,-,KD Karthik,8,17,-,-,-,AB Agarkar,2,10,10,37,3,RR Powar,5,13,10,50,2,A Kumble,3,8,10,65,1,S Sreesanth,1,4,8.5,56,1,CH Gayle,0,1,10,56,2,RS Morton,1,8,-,-,-,DS Smith,33,32,-,-,-,MN Samuels,98,94,10,39,1,BC Lara,83,88,-,-,-,LMP Simmons,17,24,-,-,-,DJ Bravo,4,6,9,38,4,RR Emrit,0,2,5,30,0,D Ramdin,4,4,-,-,-,JE Taylor,-,-,8,45,2,DBL Powell,-,-,6,31,1
555,267709,India,West Indies,male,West Indies in India ODI Series,field,160.0,,RV Uthappa,28.0,17.0,-,-,-,SC Ganguly,68.0,77.0,-,-,-,R Dravid,78.0,105.0,-,-,-,SR Tendulkar,100,73,-,-,-,MS Dhoni,40,19,-,-,-,AB Agarkar,-,-,9,38,2,Z Khan,-,-,6,21,1,IK Pathan,-,-,7,41,3,Harbhajan Singh,-,-,8,30,1,A Kumble,-,-,7,27,2,Yuvraj Singh,-,-,4.4,17,1,S Chanderpaul,14,23,-,-,-,CH Gayle,6,11,8,33,1,DS Smith,24,30,-,-,-,MN Samuels,55,61,9,51,1,BC Lara,3,2,-,-,-,LMP Simmons,4,6,-,-,-,D Ramdin,40,52,-,-,-,RR Emrit,13,33,9,62,0,DR Smith,0,5,8,49,0,IDR Bradshaw,14,16,8,57,0,DBL Powell,1,8,8,62,1
556,267710,India,Sri Lanka,male,Sri Lanka in India ODI Series,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,267712,India,Sri Lanka,male,Sri Lanka in India ODI Series,field,5.0,,WU Tharanga,11.0,14.0,-,-,-,ST Jayasuriya,9.0,10.0,9,38,2,MS Atapattu,15.0,22.0,-,-,-,KC Sangakkara,110,121,-,-,-,DPMD Jayawardene,4,9,-,-,-,TM Dilshan,56,64,1,7,0,RP Arnold,7,17,-,-,-,MF Maharoof,17,26,10,37,3,KMDN Kulasekara,4,4,10,47,0,HMCM Bandara,3,2,10,35,2,SL Malinga,-,-,10,66,2,RV Uthappa,7,5,-,-,-,SC Ganguly,62,77,2,14,0,R Dravid,5,8,-,-,-,SR Tendulkar,54,57,9,40,1,V Sehwag,19,21,-,-,-,MS Dhoni,48,65,-,-,-,KD Karthik,31,48,-,-,-,Harbhajan Singh,2,7,10,41,1,A Kumble,2,5,10,59,0,S Sreesanth,0,1,10,37,2,MM Patel,-,-,9,45,4
558,267713,India,Sri Lanka,male,Sri Lanka in India ODI Series,field,,7.0,MS Atapattu,19.0,36.0,-,-,-,ST Jayasuriya,22.0,18.0,2,10,0,DPMD Jayawardene,7.0,8.0,-,-,-,KC Sangakkara,1,2,-,-,-,LPC Silva,107,105,-,-,-,TM Dilshan,28,44,9,33,0,RP Arnold,22,34,2,10,0,MF Maharoof,28,27,6,54,1,HMCM Bandara,5,5,4,37,0,SL Malinga,-,-,9,52,1,CRD Fernando,-,-,9,56,1,V Sehwag,46,41,4,20,1,SC Ganguly,58,74,6,28,1,RV Uthappa,52,37,-,-,-,KD Karthik,1,9,-,-,-,Yuvraj Singh,95,83,-,-,-,Z Khan,-,-,10,52,2,AB Agarkar,-,-,10,49,2,S Sreesanth,-,-,8,44,1,Harbhajan Singh,-,-,9,46,0,-,-,-,-,-,-,-,-,-,-,-,-
559,267715,India,Sri Lanka,male,Sri Lanka in India ODI Series,bat,,5.0,WU Tharanga,1.0,9.0,-,-,-,ST Jayasuriya,2.0,7.0,7,34,0,KC Sangakkara,0.0,4.0,-,-,-,DPMD Jayawardene,30,57,-,-,-,MS Atapattu,42,60,-,-,-,TM Dilshan,42,51,3,16,0,RP Arnold,66,81,-,-,-,MF Maharoof,14,12,8,42,0,HMCM Bandara,2,7,10,46,2,KMDN Kulasekara,9,8,8.3,46,1,CRD Fernando,-,-,10,35,2,SC Ganguly,48,68,-,-,-,V Sehwag,12,9,6,30,0,SR Tendulkar,1,8,4,28,0,Yuvraj Singh,21,31,-,-,-,R Dravid,66,82,-,-,-,MS Dhoni,67,74,-,-,-,KD Karthik,4,6,-,-,-,Z Khan,-,-,10,40,5,AB Agarkar,-,-,10,36,0,MM Patel,-,-,10,37,1,Harbhajan Singh,-,-,10,37,2
561,282688,Bangladesh,India,male,India in Bangladesh ODI Series,bat,,5.0,Javed Omar,80.0,116.0,-,-,-,Tamim Iqbal,45.0,52.0,-,-,-,Habibul Bashar,0.0,2.0,-,-,-,Shakib Al Hasan,50,67,9,43,2,Mohammad Ashraful,29,21,-,-,-,Aftab Ahmed,16,15,2,13,0,Mohammad Rafique,11,7,10,46,0,Mushfiqur Rahim,1,1,-,-,-,Syed Rasel,-,-,9,66,2,Shahadat Hossain,-,-,7,40,1,Abdur Razzak,-,-,9,32,0,G Gambhir,21,17,-,-,-,V Sehwag,30,21,8,42,1,MS Dhoni,91,103,-,-,-,Yuvraj Singh,1,9,-,-,-,R Dravid,22,39,-,-,-,D Mongia,17,25,10,49,4,KD Karthik,58,59,-,-,-,Z Khan,-,-,7,44,0,S Sreesanth,-,-,5,13,0,MM Patel,-,-,7,29,0,RR Powar,-,-,10,55,2
562,282689,Bangladesh,India,male,India in Bangladesh ODI Series,bat,46.0,,V Sehwag,21.0,25.0,-,-,-,G Gambhir,101.0,110.0,-,-,-,MS Dhoni,36.0,54.0,-,-,-,Yuvraj Singh,24,21,7,37,2,R Dravid,42,44,-,-,-,D Mongia,17,16,8,57,0,KD Karthik,6,4,-,-,-,PP Chawla,1,1,10,35,3,RR Powar,5,11,10,32,1,Z Khan,9,4,7,28,3,MM Patel,-,-,7,32,0,Javed Omar,11,32,-,-,-,Tamim Iqbal,7,12,-,-,-,Aftab Ahmed,40,37,2,12,0,Shakib Al Hasan,5,8,7,40,0,Mohammad Ashraful,12,12,-,-,-,Habibul Bashar,43,88,-,-,-,Mushfiqur Rahim,35,43,-,-,-,Mashrafe Mortaza,42,22,10,50,1,Mohammad Rafique,13,19,10,59,3,Abdur Razzak,9,11,10,53,2,Syed Rasel,4,7,10,48,2
563,287871,Bangladesh,Sri Lanka,male,ICC World Twenty20,field,64.0,,WU Tharanga,23.0,14.0,-,-,-,ST Jayasuriya,0.0,1.0,1.5,4,2,KC Sangakkara,20.0,26.0,-,-,-,DPMD Jayawardene,30,29,-,-,-,LPC Silva,12,12,-,-,-,TM Dilshan,21,15,2,19,1,J Mubarak,31,19,-,-,-,WPUJC Vaas,-,-,4,14,2,CRD Fernando,-,-,3,21,2,MF Maharoof,-,-,3,16,1,SL Malinga,-,-,2,8,2,Tamim Iqbal,3,10,-,-,-,Nazimuddin,0,1,-,-,-,Aftab Ahmed,18,11,-,-,-,Shakib Al Hasan,18,19,3,22,1,Mohammad Ashraful,4,8,2,13,0,Nadif Chowdhury,5,6,-,-,-,Mahmudullah,16,15,4,19,1,Mashrafe Mortaza,12,12,4,39,1,Mushfiqur Rahim,1,1,-,-,-,Abdur Razzak,5,12,3,18,1,Syed Rasel,-,-,4,26,1
564,287872,South Africa,New Zealand,male,ICC World Twenty20,field,,6.0,L Vincent,32.0,28.0,-,-,-,BB McCullum,38.0,26.0,-,-,-,LRPL Taylor,1.0,3.0,-,-,-,SB Styris,6,9,-,-,-,CD McMillan,48,24,-,-,-,JDP Oram,15,15,4,49,0,NL McCullum,1,4,-,-,-,DL Vettori,1,3,4,25,0,SE Bond,0,1,4,27,1,MR Gillespie,3,6,3.1,10,2,CS Martin,-,-,4,39,1,GC Smith,2,4,-,-,-,HH Gibbs,19,17,-,-,-,AB de Villiers,1,5,-,-,-,JM Kemp,89,55,-,-,-,MV Boucher,23,22,-,-,-,SM Pollock,16,11,4,39,0,A Nel,-,-,4,23,0,M Morkel,-,-,4,16,5,JJ van der Wath,-,-,4,28,2,JA Morkel,-,-,3,29,1,VD Philander,-,-,1,10,0
568,291217,Sri Lanka,England,male,England in Sri Lanka ODI Series,bat,119.0,,WU Tharanga,40.0,63.0,-,-,-,ST Jayasuriya,41.0,34.0,2.5,12,1,KC Sangakkara,38.0,57.0,-,-,-,DPMD Jayawardene,66,72,-,-,-,LPC Silva,33,35,-,-,-,TM Dilshan,11,17,4,19,3,J Mubarak,1,2,-,-,-,MF Maharoof,22,12,10,31,4,WPUJC Vaas,1,2,5,31,0,SL Malinga,-,-,6,29,1,CRD Fernando,-,-,7,22,1,AN Cook,46,80,-,-,-,P Mustard,27,17,-,-,-,IR Bell,0,9,-,-,-,KP Pietersen,1,6,-,-,-,PD Collingwood,9,17,10,43,2,OA Shah,7,15,2,13,0,RS Bopara,27,36,-,-,-,GP Swann,24,21,10,47,1,SCJ Broad,1,1,10,52,2,RJ Sidebottom,2,6,10,54,2,JM Anderson,0,1,8,44,0
569,291218,Sri Lanka,England,male,England in Sri Lanka ODI Series,bat,65.0,,AN Cook,1.0,12.0,-,-,-,P Mustard,28.0,36.0,-,-,-,IR Bell,18.0,21.0,-,-,-,KP Pietersen,12,40,-,-,-,PD Collingwood,42,50,8,31,2,OA Shah,82,91,-,-,-,RS Bopara,1,3,-,-,-,GP Swann,34,37,10,27,3,SCJ Broad,8,7,8.3,42,3,RJ Sidebottom,1,1,10,21,2,JM Anderson,-,-,8,30,0,WU Tharanga,8,7,-,-,-,ST Jayasuriya,10,16,3,23,0,KC Sangakkara,9,36,-,-,-,DPMD Jayawardene,23,49,-,-,-,LPC Silva,0,1,-,-,-,TM Dilshan,29,26,10,47,1,J Mubarak,44,66,-,-,-,MF Maharoof,6,18,9,30,3,WPUJC Vaas,2,5,8,27,1,SL Malinga,0,1,10,56,0,CRD Fernando,20,31,10,44,3
570,291220,Sri Lanka,England,male,England in Sri Lanka ODI Series,bat,,5.0,WU Tharanga,4.0,14.0,-,-,-,ST Jayasuriya,3.0,21.0,4.5,18,0,KC Sangakkara,69.0,102.0,-,-,-,DPMD Jayawardene,0,6,-,-,-,LPC Silva,67,100,-,-,-,KS Lokuarachchi,9,10,10,57,1,TM Dilshan,17,13,4,17,0,J Mubarak,20,19,-,-,-,WPUJC Vaas,2,5,9,37,0,CRD Fernando,3,5,10,31,2,SL Malinga,3,3,9,37,2,AN Cook,80,123,-,-,-,P Mustard,19,18,-,-,-,IR Bell,25,48,-,-,-,KP Pietersen,63,74,-,-,-,PD Collingwood,0,1,6,28,1,OA Shah,9,11,-,-,-,RS Bopara,1,3,4,18,0,JM Anderson,-,-,10,28,3,RJ Sidebottom,-,-,10,24,3,SCJ Broad,-,-,10,53,2,GP Swann,-,-,10,46,0
