,Match_id,Unnamed: 0,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,Players_12,Players_13,Players_14,Players_15,Players_16,Players_17,Players_18,Players_19,Players_20,Players_21,Players_22
38,1034821,77,India,England,male,England in India ODI Series,field,15,,5,5,-,-,-,11,15,-,-,-,8,5,-,-,-,150,127,-,-,-,134,118,-,-,-,22,10,5,44,0,19,9,6,60,0,16,8,10,45,1,-,-,10,63,1,-,-,9,79,3,-,-,10,63,3,82,71,-,-,-,14,10,-,-,-,54,55,-,-,-,102,81,-,-,-,1,3,9,78,0,10,9,-,-,-,55,43,6,32,0,5,4,10,60,4,26,17,10,86,2,5,4,5,31,0,-,-,10,78,0,KL Rahul,S Dhawan,V Kohli,Yuvraj Singh,MS Dhoni,KM Jadhav,HH Pandya,RA Jadeja,B Kumar,JJ Bumrah,R Ashwin,JJ Roy,AD Hales,JE Root,EJG Morgan,BA Stokes,JC Buttler,MM Ali,CR Woakes,LE Plunkett,DJ Willey,JT Ball
39,1034823,78,India,England,male,England in India ODI Series,field,5,,65,55,-,-,-,35,56,-,-,-,56,62,-,-,-,43,43,-,-,-,11,15,-,-,-,57,39,10,58,3,2,4,8,41,0,34,19,10,74,2,1,1,10,63,1,-,-,2,3,1,-,-,10,55,2,1,6,-,-,-,11,11,-,-,-,55,62,-,-,-,45,56,3,17,0,25,35,-,-,-,90,72,-,-,-,56,43,10,48,3,10,6,10,62,2,1,3,9,59,0,0,1,8,54,2,-,-,10,64,1,JJ Roy,SW Billings,JM Bairstow,EJG Morgan,JC Buttler,BA Stokes,MM Ali,CR Woakes,LE Plunkett,DJ Willey,JT Ball,AM Rahane,KL Rahul,V Kohli,Yuvraj Singh,MS Dhoni,KM Jadhav,HH Pandya,RA Jadeja,R Ashwin,B Kumar,JJ Bumrah
40,1040491,79,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,30,,43,39,-,-,-,51,71,-,-,-,78,92,-,-,-,10,15,-,-,-,32,32,-,-,-,30,22,1,11,0,34,19,9,38,0,7,9,9,52,0,-,-,8.5,49,4,-,-,10,56,2,-,-,9,47,4,4,8,-,-,-,68,88,5,20,0,119,97,-,-,-,10,22,-,-,-,13,19,10,47,3,0,1,-,-,-,2,7,3,14,0,12,14,10,67,1,2,5,10,55,1,15,11,2,18,1,8,8,10,64,1,Mohammad Shahzad,Noor Ali Zadran,Rahmat Shah,Asghar Stanikzai,Hashmatullah Shahidi,Samiullah Shenwari,Mohammad Nabi,Gulbadin Naib,Dawlat Zadran,Amir Hamza,Rashid Khan,EC Joyce,PR Stirling,WTS Porterfield,NJ O'Brien,KJ O'Brien,GC Wilson,SR Thompson,GH Dockrell,TJ Murtagh,J Mulder,PKD Chase
41,1040493,80,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,34,,63,42,-,-,-,25,46,-,-,-,68,68,-,-,-,101,89,-,-,-,14,18,4,18,0,14,10,9,70,0,35,16,-,-,-,0,1,8,44,1,6,4,9.3,41,6,3,3,9,50,3,-,-,8,60,0,55,59,-,-,-,95,77,10,54,6,45,46,-,-,-,5,7,-,-,-,11,23,-,-,-,14,21,-,-,-,37,24,8,51,0,6,11,5,20,1,10,8,10,45,2,5,3,7,68,0,0,2,10,91,1,Mohammad Shahzad,Noor Ali Zadran,Rahmat Shah,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Shafiqullah,Gulbadin Naib,Rashid Khan,Dawlat Zadran,Amir Hamza,EC Joyce,PR Stirling,WTS Porterfield,NJ O'Brien,A Balbirnie,GC Wilson,SR Thompson,AR McBrine,GH Dockrell,TJ Murtagh,PKD Chase
42,1040495,81,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,,6,11,15,-,-,-,1,7,-,-,-,8,18,-,-,-,16,21,-,-,-,20,49,6,39,1,13,16,9,63,1,51,76,4,22,0,56,50,10,43,0,50,28,-,-,-,15,17,9.3,51,2,-,-,10,37,0,12,14,-,-,-,99,113,6,43,0,1,8,-,-,-,30,52,-,-,-,85,74,-,-,-,28,27,-,-,-,-,-,10,47,2,-,-,10,48,3,-,-,10,40,1,-,-,7,39,1,-,-,7,24,1,Mohammad Shahzad,Noor Ali Zadran,Rahmat Shah,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Gulbadin Naib,Rashid Khan,Shafiqullah,Dawlat Zadran,Amir Hamza,EC Joyce,PR Stirling,WTS Porterfield,NJ O'Brien,A Balbirnie,GC Wilson,PKD Chase,TJ Murtagh,GH Dockrell,SR Thompson,AR McBrine
43,1040497,82,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,,3,1,2,-,-,-,3,15,-,-,-,0,4,2,10,0,35,55,-,-,-,23,45,-,-,-,2,8,8,28,1,41,64,9,29,4,0,1,9,45,2,42,41,-,-,-,41,53,8.5,51,0,7,8,10,48,0,24,42,-,-,-,28,30,4,21,0,6,14,-,-,-,22,35,-,-,-,72,58,7,23,4,41,67,-,-,-,8,14,-,-,-,5,7,10,38,2,5,10,10,38,0,-,-,8.5,25,1,-,-,10,50,3,Mohammad Shahzad,Usman Ghani,Rahmat Shah,Asghar Stanikzai,Hashmatullah Shahidi,Gulbadin Naib,Mohammad Nabi,Rashid Khan,Shafiqullah,Dawlat Zadran,Amir Hamza,EC Joyce,PR Stirling,WTS Porterfield,A Balbirnie,KJ O'Brien,GC Wilson,SR Thompson,AR McBrine,GH Dockrell,TJ Murtagh,J Mulder
44,1041523,84,Bangladesh,South Africa,female,South Africa Women in Bangladesh ODI Series,bat,94,,28,18,-,-,-,14,17,-,-,-,79,108,-,-,-,47,54,-,-,-,20,34,5,5,1,16,27,10,41,0,12,20,-,-,-,26,19,5,9,0,3,2,10,33,5,-,-,10,18,2,-,-,10,39,2,1,13,-,-,-,14,16,-,-,-,67,141,-,-,-,0,1,9,30,2,7,34,-,-,-,30,62,8,27,0,15,11,7,36,0,3,4,7,42,1,2,2,5,31,1,3,5,10,48,3,3,5,4,31,0,L Lee,A Steyn,M du Preez,CL Tryon,M Kapp,S Luus,S Jafta,D van Niekerk,A Khaka,M Daniels,MM Letsoalo,Sharmin Sultana,Sharmin Akhter,Fargana Hoque,Rumana Ahmed,Nigar Sultana,Salma Khatun,Shaila Sharmin,Jahanara Alam,Nahida Akter,Khadija Tul Kubra,Panna Ghosh
45,1043961,88,Australia,South Africa,female,South Africa Women in Australia ODI Series,field,43,,43,57,-,-,-,20,34,-,-,-,42,52,-,-,-,56,56,7,44,3,10,26,-,-,-,39,39,10,24,1,18,12,2,17,0,12,10,-,-,-,1,2,10,30,4,2,5,9.3,36,1,0,1,10,46,1,44,43,-,-,-,31,52,9,56,3,0,6,-,-,-,31,61,-,-,-,26,31,-,-,-,3,8,10,34,0,32,28,10,43,1,11,28,2,13,0,8,18,7,31,2,11,12,9,51,3,0,1,3,15,0,NE Bolton,BL Mooney,MM Lanning,EA Perry,AJ Blackwell,JL Jonassen,EJ Villani,AJ Healy,GM Harris,ML Schutt,A Wellington,L Lee,S Luus,L Goodall,M du Preez,D Devnarain,M Kapp,CL Tryon,A Bosch,A Khaka,M Daniels,M Klaas
46,1044203,89,Sri Lanka,Australia,female,Australia Women in Sri Lanka ODI Series,bat,,4,0,9,0.4,6,1,0,2,-,-,-,0,1,-,-,-,1,27,-,-,-,0,4,-,-,-,0,3,-,-,-,14,35,1,9,1,4,7,4,15,0,32,43,4,20,3,9,11,3,20,0,0,5,3,8,1,19,34,-,-,-,0,1,-,-,-,27,21,-,-,-,4,3,2,9,0,0,1,-,-,-,12,18,3,9,0,12,15,-,-,-,4,1,4,21,2,-,-,4,1,3,-,-,4,4,2,-,-,8,16,3,AC Jayangani,PM Weerakkody,PRCS Kumarihami,HIS Mendis,MADD Surangika,MDN Hansika,LE Kaushalya,KDU Prabodhani,I Ranaweera,BMSM Kumari,SIP Fernando,NE Bolton,EJ Villani,MM Lanning,EA Perry,AJ Blackwell,JL Jonassen,AJ Healy,EA Osborne,HL Ferling,ML Schutt,KM Beams
47,1050223,93,Pakistan,West Indies,male,Pakistan v West Indies ODI Series,field,111,,0,1,-,-,-,120,130,-,-,-,54,43,-,-,-,6,12,4,27,0,35,45,-,-,-,11,12,-,-,-,24,20,8,36,1,19,19,10,42,4,0,1,6,26,1,3,4,5,21,1,2,3,5.4,14,3,20,20,-,-,-,14,38,-,-,-,12,28,-,-,-,46,59,-,-,-,8,16,-,-,-,9,7,4,32,0,1,5,7,35,1,15,16,10,54,4,23,15,10,57,2,16,17,10,46,1,2,8,8,50,1,Azhar Ali,Babar Azam,Sharjeel Khan,Shoaib Malik,Sarfraz Ahmed,Mohammad Rizwan,Imad Wasim,Mohammad Nawaz (3),Wahab Riaz,Mohammad Amir,Hasan Ali,J Charles,KC Brathwaite,DM Bravo,MN Samuels,D Ramdin,KA Pollard,JO Holder,CR Brathwaite,SP Narine,SJ Benn,ST Gabriel
48,1050225,94,Pakistan,West Indies,male,Pakistan v West Indies ODI Series,bat,59,,9,17,-,-,-,24,12,-,-,-,123,126,-,-,-,90,84,5,16,1,60,46,-,-,-,11,9,10,62,1,6,4,-,-,-,-,-,9,47,1,-,-,9,54,1,-,-,10,45,3,-,-,7,37,0,2,8,-,-,-,39,65,3,18,0,61,72,-,-,-,57,52,-,-,-,34,29,-,-,-,22,26,5,44,0,14,10,8,60,0,31,26,8,46,2,1,5,8,38,1,-,-,10,56,2,-,-,8,61,0,Azhar Ali,Sharjeel Khan,Babar Azam,Shoaib Malik,Sarfraz Ahmed,Imad Wasim,Mohammad Rizwan,Mohammad Amir,Hasan Ali,Wahab Riaz,Mohammad Nawaz (3),J Charles,KC Brathwaite,DM Bravo,MN Samuels,D Ramdin,KA Pollard,CR Brathwaite,JO Holder,SP Narine,AS Joseph,SJ Benn
49,1050227,95,Pakistan,West Indies,male,Pakistan v West Indies ODI Series,bat,136,,101,107,-,-,-,38,40,-,-,-,117,105,-,-,-,5,6,6,22,1,24,25,-,-,-,4,3,-,-,-,4,5,8,29,1,4,5,9,39,3,-,-,7,31,1,-,-,6,13,0,-,-,8,27,4,32,44,4,22,0,22,28,-,-,-,17,38,-,-,-,13,17,-,-,-,37,69,-,-,-,11,20,3,19,1,26,25,10,61,1,0,5,10,47,1,0,4,10,51,1,2,6,8,61,2,1,3,5,36,0,Azhar Ali,Sharjeel Khan,Babar Azam,Shoaib Malik,Sarfraz Ahmed,Mohammad Rizwan,Imad Wasim,Mohammad Nawaz (3),Sohail Khan,Hasan Ali,Wahab Riaz,KC Brathwaite,E Lewis,DM Bravo,MN Samuels,D Ramdin,KA Pollard,JO Holder,SP Narine,SJ Benn,AS Joseph,ST Gabriel
50,1050623,100,New Zealand,Australia,female,Rose Bowl,bat,,5,100,118,-,-,-,11,16,-,-,-,15,19,-,-,-,50,60,-,-,-,50,43,-,-,-,3,2,-,-,-,13,16,10,49,1,2,5,10,49,2,3,5,9.1,52,1,7,5,10,55,1,-,-,10,55,0,55,61,8,44,2,20,31,-,-,-,102,113,9,49,1,43,49,-,-,-,3,6,-,-,-,29,27,-,-,-,8,8,4,18,0,-,-,10,57,4,-,-,8.4,42,3,-,-,4,20,0,-,-,5,24,0,BL Mooney,NE Bolton,MM Lanning,RL Haynes,EJ Villani,AJ Healy,JL Jonassen,A Wellington,ML Schutt,L Cheatle,KM Beams,SW Bates,RH Priest,AE Satterthwaite,KJ Martin,SRH Curtis,KT Perkins,AM Peterson,LMM Tahuhu,HR Huddleston,EM Bermingham,AC Kerr
51,1050625,101,New Zealand,Australia,female,Rose Bowl,field,,4,35,54,8.2,43,0,5,10,-,-,-,85,117,1,12,0,43,51,-,-,-,0,9,-,-,-,38,36,-,-,-,8,5,6,27,1,14,12,9,45,0,5,5,5,34,0,-,-,8,36,1,-,-,10,53,4,17,29,-,-,-,57,62,-,-,-,44,43,-,-,-,0,1,6,25,1,65,74,-,-,-,36,40,-,-,-,19,24,10,44,1,12,11,10,48,0,-,-,4,9,1,-,-,10,60,2,-,-,10,47,3,SW Bates,RH Priest,AE Satterthwaite,KJ Martin,EC Perry,KT Perkins,AM Peterson,LMM Tahuhu,EM Bermingham,HR Huddleston,AC Kerr,NE Bolton,BL Mooney,MM Lanning,EJ Villani,AJ Blackwell,AJ Healy,JL Jonassen,A Gardner,EA Perry,RM Farrell,A Wellington
52,1050627,102,New Zealand,Australia,female,Rose Bowl,field,,5,27,35,10,61,0,77,99,-,-,-,11,12,2,13,0,77,84,-,-,-,34,30,-,-,-,14,15,-,-,-,7,6,4.2,24,1,7,8,3,30,0,2,2,10,30,1,0,1,10,63,0,0,1,10,43,3,69,72,-,-,-,0,3,-,-,-,104,116,-,-,-,1,11,8,38,0,37,42,7,29,0,32,35,-,-,-,21,16,-,-,-,-,-,7,41,1,-,-,10,47,4,-,-,8,47,1,-,-,10,54,3,SW Bates,RH Priest,AE Satterthwaite,KJ Martin,KT Perkins,SRH Curtis,AM Peterson,EM Bermingham,AC Kerr,LMM Tahuhu,HR Huddleston,BL Mooney,NE Bolton,MM Lanning,EA Perry,EJ Villani,AJ Blackwell,AJ Healy,L Cheatle,JL Jonassen,A Wellington,A Gardner
53,1051297,103,Bangladesh,Afghanistan,male,Afghanistan in Bangladesh ODI Series,bat,7,,80,97,-,-,-,0,3,-,-,-,37,53,-,-,-,62,74,3,22,0,48,40,10,24,2,6,7,-,-,-,2,5,-,-,-,4,8,10,41,2,11,8,10,43,1,2,2,8,54,4,1,1,9,58,1,9,23,-,-,-,31,21,-,-,-,72,109,-,-,-,71,93,-,-,-,30,24,10,39,2,7,6,-,-,-,10,10,-,-,-,7,5,10,36,2,3,3,10,50,1,-,-,10,60,1,2,3,10,68,4,Tamim Iqbal,Soumya Sarkar,Imrul Kayes,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Mashrafe Mortaza,Taijul Islam,Taskin Ahmed,Rubel Hossain,Shabir Noori,Mohammad Shahzad,Hashmatullah Shahidi,Rahmat Shah,Mohammad Nabi,Najibullah Zadran,Asghar Stanikzai,Rashid Khan,Mirwais Ashraf,Naveen-ul-Haq,Dawlat Zadran
54,1051299,104,Bangladesh,Afghanistan,male,Afghanistan in Bangladesh ODI Series,field,,2,20,34,-,-,-,20,31,-,-,-,25,38,-,-,-,38,49,-,-,-,17,21,10,47,4,4,16,2,8,0,2,10,10,29,1,45,45,10,29,2,10,31,10,38,0,0,1,4.5,30,1,10,16,3,24,0,35,35,-,-,-,10,16,-,-,-,0,2,8,27,1,14,29,-,-,-,57,95,-,-,-,49,59,10,16,2,22,32,-,-,-,5,14,10,34,3,9,13,5,23,2,4,1,8,43,0,-,-,8.2,48,2,Tamim Iqbal,Soumya Sarkar,Mahmudullah,Mushfiqur Rahim,Shakib Al Hasan,Sabbir Rahman,Mashrafe Mortaza,Mosaddek Hossain,Taijul Islam,Taskin Ahmed,Rubel Hossain,Mohammad Shahzad,Nawroz Mangal,Rahmat Shah,Hashmatullah Shahidi,Asghar Stanikzai,Mohammad Nabi,Najibullah Zadran,Rashid Khan,Mirwais Ashraf,Dawlat Zadran,Naveen-ul-Haq
55,1051301,105,Bangladesh,Afghanistan,male,Afghanistan in Bangladesh ODI Series,bat,141,,118,117,-,-,-,11,11,-,-,-,65,79,-,-,-,17,35,6,34,0,12,13,-,-,-,32,21,-,-,-,4,4,1,4,2,4,13,8,24,3,2,4,6,14,1,2,1,5.5,27,1,-,-,7,30,3,0,7,-,-,-,33,38,1,9,0,36,73,8,57,1,0,3,-,-,-,1,4,-,-,-,13,18,3,28,0,3,10,10,40,2,26,19,-,-,-,17,22,10,38,2,0,5,10,52,1,4,3,8,43,2,Tamim Iqbal,Soumya Sarkar,Sabbir Rahman,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Mosaddek Hossain,Mosharraf Hossain,Mashrafe Mortaza,Shafiul Islam,Taskin Ahmed,Mohammad Shahzad,Nawroz Mangal,Rahmat Shah,Hashmatullah Shahidi,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Najibullah Zadran,Rashid Khan,Dawlat Zadran,Mirwais Ashraf
56,1059195,106,Sri Lanka,England,female,England Women in Sri Lanka ODI Series,bat,,5,8,13,-,-,-,29,66,-,-,-,27,66,4,28,1,22,49,-,-,-,15,18,-,-,-,21,39,1,10,0,5,8,4,15,0,2,11,6,26,2,1,7,3,17,0,12,11,5.3,24,1,1,4,6,29,1,21,41,-,-,-,78,79,-,-,-,4,4,-,-,-,10,13,7,27,1,30,32,-,-,-,1,3,-,-,-,5,4,7.5,20,2,-,-,9,24,1,-,-,10,25,2,-,-,10,24,2,-,-,6,23,2,GWHM Perera,MDN Hansika,AC Jayangani,MADD Surangika,PM Weerakkody,PRCS Kumarihami,KADA Kanchana,OU Ranasinghe,SS Weerakkody,I Ranaweera,BMSM Kumari,L Winfield,TT Beaumont,DN Wyatt,NR Sciver,FC Wilson,AE Jones,GA Elwiss,BA Langston,LA Marsh,D Hazell,A Hartley
57,1059711,108,Sri Lanka,West Indies,male,Zimbabwe Tri-Nation Series,field,62,,2,8,-,-,-,14,31,-,-,-,27,50,-,-,-,47,81,-,-,-,54,62,1,4,0,44,28,-,-,-,14,13,9,33,2,2,3,8,15,2,5,5,10,46,3,7,10,7,34,0,0,2,8.1,29,3,3,10,-,-,-,4,11,-,-,-,28,45,-,-,-,4,6,-,-,-,12,45,-,-,-,18,25,10,40,1,31,59,4,19,0,45,40,6,25,1,16,13,10,34,2,0,1,9.2,45,3,0,4,10,53,3,J Charles,KC Brathwaite,E Lewis,SD Hope,JL Carter,R Powell,CR Brathwaite,JO Holder,AR Nurse,SJ Benn,ST Gabriel,DM de Silva,MDKJ Perera,N Dickwella,BKG Mendis,WU Tharanga,DAS Gunaratne,GSNFG Jayasuriya,SS Pathirana,KMDN Kulasekara,RAS Lakmal,N Pradeep
58,1059712,109,Zimbabwe,West Indies,male,Zimbabwe Tri-Nation Series,bat,,,15,41,-,-,-,25,33,-,-,-,92,100,-,-,-,77,81,4,25,0,2,2,10,51,2,8,11,-,-,-,6,9,-,-,-,8,11,10,44,1,14,9,6,25,4,2,3,10,60,1,-,-,10,42,0,19,21,-,-,-,78,116,-,-,-,18,17,-,-,-,101,118,-,-,-,17,12,-,-,-,4,7,10,46,2,9,5,10,47,5,1,1,2,17,0,0,0,10,54,1,-,-,10,41,2,-,-,8,44,0,BB Chari,CJ Chibhabha,CR Ervine,Sikandar Raza,SC Williams,E Chigumbura,PJ Moor,AG Cremer,DT Tiripano,CB Mpofu,TS Chisoro,J Charles,KC Brathwaite,E Lewis,SD Hope,R Powell,JO Holder,CR Brathwaite,JL Carter,AR Nurse,ST Gabriel,SJ Benn
59,1059714,111,Sri Lanka,West Indies,male,Zimbabwe Tri-Nation Series,field,1,,58,60,-,-,-,7,6,-,-,-,94,105,-,-,-,94,73,-,-,-,9,11,4,19,0,26,18,-,-,-,6,7,9,46,3,24,16,7,51,0,-,-,10,66,2,-,-,10,64,2,-,-,10,62,2,26,23,-,-,-,148,121,-,-,-,16,33,10,55,1,25,32,-,-,-,6,5,-,-,-,10,12,-,-,-,45,45,10,57,3,19,16,7,62,1,2,2,8,58,1,11,6,10,58,0,-,-,5,28,1,DM de Silva,MDKJ Perera,N Dickwella,BKG Mendis,GSNFG Jayasuriya,WU Tharanga,DAS Gunaratne,SS Pathirana,KMDN Kulasekara,RAS Lakmal,N Pradeep,J Charles,E Lewis,KC Brathwaite,SD Hope,JL Carter,R Powell,JO Holder,CR Brathwaite,AR Nurse,SJ Benn,ST Gabriel
60,1059715,112,Zimbabwe,West Indies,male,Zimbabwe Tri-Nation Series,bat,5,,19,45,-,-,-,9,11,-,-,-,20,29,-,-,-,7,21,-,-,-,76,101,6,25,1,0,2,7,18,2,13,11,-,-,-,1,4,5.3,28,0,15,33,-,-,-,42,33,6,23,2,-,-,3,24,0,9,9,-,-,-,0,1,-,-,-,24,44,-,-,-,14,22,-,-,-,43,55,1,6,0,6,15,-,-,-,22,17,10,56,2,-,-,10,34,0,-,-,10,29,3,-,-,10,27,3,-,-,8,50,0,BB Chari,CJ Chibhabha,H Masakadza,CR Ervine,Sikandar Raza,SC Williams,PJ Moor,AG Cremer,DT Tiripano,TS Chisoro,CB Mpofu,E Lewis,J Charles,KC Brathwaite,SD Hope,JL Carter,R Powell,JO Holder,ML Cummins,D Bishoo,AR Nurse,CR Brathwaite
61,1059716,113,Zimbabwe,Sri Lanka,male,Zimbabwe Tri-Nation Series,bat,,6,10,17,-,-,-,1,7,-,-,-,36,36,-,-,-,25,33,-,-,-,5,10,2.3,13,0,35,53,6,21,0,14,13,-,-,-,9,22,10,32,1,10,17,2,14,0,5,7,8,29,0,0,2,9,51,3,0,1,-,-,-,16,16,-,-,-,14,13,-,-,-,57,71,-,-,-,57,98,-,-,-,16,25,4.3,10,3,-,-,7,26,1,-,-,6,22,1,-,-,7,26,2,-,-,2,18,0,-,-,10,48,3,H Masakadza,PJ Moor,TK Musakanda,CR Ervine,Sikandar Raza,SC Williams,MN Waller,AG Cremer,DT Tiripano,TS Chisoro,BV Vitori,DM de Silva,N Dickwella,MDKJ Perera,BKG Mendis,WU Tharanga,DAS Gunaratne,KMDN Kulasekara,RAS Lakmal,SS Pathirana,MD Shanaka,JDF Vandersay
77,1073402,135,Ireland,Zimbabwe,female,ICC Women's World Cup Qualifier,field,119,,7,25,-,-,-,26,37,-,-,-,63,114,8,22,3,47,67,-,-,-,9,13,6,13,0,30,20,-,-,-,18,11,-,-,-,13,10,5,14,0,-,-,6,16,2,-,-,10,38,3,-,-,2.5,7,2,25,65,7,30,1,8,17,-,-,-,0,2,10,23,1,20,35,1,10,0,35,50,-,-,-,10,24,-,-,-,8,13,-,-,-,4,11,10,36,2,0,1,10,47,0,0,2,10,51,2,0,6,2,16,0,MF Kendal,CNIM Joyce,KJ Garth,L Delany,IMHC Joyce,CMA Shillington,MV Waldron,GH Lewis,AJ Kenealy,CJ Metcalfe,RA Lewis,L Tshuma,M Mupachikwa,P Marange,M Musonda,A Ndiraya,SM Mayers,P Mujaji,J Nkomo,T Granger,N Mutasa,E Mbofana
78,1073403,136,Pakistan,South Africa,female,ICC Women's World Cup Qualifier,bat,63,,18,12,-,-,-,20,34,-,-,-,40,56,-,-,-,0,4,-,-,-,38,41,8,23,1,79,69,-,-,-,30,57,7,33,2,12,15,10,32,1,11,10,7,34,0,1,1,9,38,1,-,-,9,21,1,19,23,-,-,-,35,58,-,-,-,8,19,10,44,2,4,9,2,18,0,62,103,-,-,-,6,15,6,32,1,38,58,10,36,2,9,9,-,-,-,-,-,3,19,0,-,-,10,49,3,-,-,9,51,1,L Lee,L Wolvaardt,M du Preez,T Chetty,M Kapp,CL Tryon,D van Niekerk,S Luus,S Ismail,A Khaka,MM Letsoalo,Ayesha Zafar,Nahida Khan,Javeria Khan,Bismah Maroof,Nain Abidi,Aliya Riaz,Sana Mir,Rabiya Shah,Maham Tariq,Nashra Sandhu,Ghulam Fatima
81,1073408,141,Bangladesh,Pakistan,female,ICC Women's World Cup Qualifier,bat,67,,34,65,-,-,-,28,46,-,-,-,1,5,7,28,1,35,52,3,7,0,27,50,-,-,-,34,33,-,-,-,31,32,4,23,0,3,6,10,19,3,1,2,7,18,1,1,2,9.3,25,3,1,2,9,27,2,9,20,-,-,-,12,30,-,-,-,34,67,1,10,0,17,32,-,-,-,6,12,10,34,3,41,72,-,-,-,4,12,9,37,2,7,15,3,14,0,2,5,10,24,3,9,21,7,34,0,6,11,10,43,2,Ayesha Zafar,Nahida Khan,Javeria Khan,Bismah Maroof,Nain Abidi,Rabiya Shah,Aliya Riaz,Sana Mir,Aiman Anwer,Ghulam Fatima,Nashra Sandhu,Sharmin Sultana,Sharmin Akhter,Sanjida Islam,Fargana Hoque,Rumana Ahmed,Nigar Sultana,Salma Khatun,Shaila Sharmin,Jahanara Alam,Panna Ghosh,Khadija Tul Kubra
83,1073413,145,Bangladesh,South Africa,female,ICC Women's World Cup Qualifier,bat,,6,0,3,-,-,-,13,48,-,-,-,0,4,-,-,-,0,9,-,-,-,39,92,6,18,1,8,11,-,-,-,16,57,4,14,1,6,21,-,-,-,2,22,6,22,1,2,9,6,26,0,0,2,3.2,17,1,34,32,-,-,-,30,66,-,-,-,0,8,-,-,-,14,21,-,-,-,5,9,9,8,1,14,14,-,-,-,-,-,9,12,4,-,-,10,22,2,-,-,8,21,0,-,-,3,6,0,-,-,7.5,17,3,Sharmin Sultana,Sanjida Islam,Sharmin Akhter,Fargana Hoque,Rumana Ahmed,Nigar Sultana,Salma Khatun,Shaila Sharmin,Jahanara Alam,Khadija Tul Kubra,Suraiya Azmin,L Lee,L Wolvaardt,M du Preez,T Chetty,M Kapp,CL Tryon,S Ismail,D van Niekerk,A Khaka,MM Letsoalo,S Luus
86,1073421,152,India,South Africa,female,ICC Women's World Cup Qualifier,field,49,,55,85,-,-,-,9,38,9,35,1,64,85,-,-,-,7,16,-,-,-,18,28,-,-,-,19,21,-,-,-,21,21,9.4,29,4,1,2,-,-,-,2,4,10,22,3,-,-,10,31,1,-,-,8,32,1,1,4,-,-,-,0,12,-,-,-,15,55,-,-,-,52,81,-,-,-,29,38,10,21,2,14,22,-,-,-,20,33,10,26,1,12,16,10,44,2,1,9,10,41,3,0,4,6,37,0,5,5,4,27,0,MR Meshram,DB Sharma,M Raj,H Kaur,V Krishnamurthy,DP Vaidya,S Pandey,S Verma,E Bisht,Poonam Yadav,RS Gayakwad,L Lee,L Wolvaardt,M du Preez,T Chetty,M Kapp,CL Tryon,D van Niekerk,S Ismail,A Khaka,Y Fourie,MM Letsoalo
